parent_dir,primary_bin,media_type,old_name,created_year,created_month,created_day,created_hour,created_minute,created_second,parsed_year,parsed_month,parsed_day,parsed_counter,pre_name,post_name,descriptor,day_match,ext,new_name,old_path,new_path
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2015-06|23-Everybugers-1.jpg,2015,6,23,18,12,20,2015,6,23,1,SantaCruz-2015-06|23,1.jpg,Everybugers,-Everybugers,.jpg,SantaCruz-2015-06-23 18.12.20-Everybugers.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-06|23-Everybugers-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-06-23 18.12.20-Everybugers.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2013-07|31-Painted_Cave-2.JPG,2013,7,29,5,13,49,2013,7,31,2,SantaCruz-2013-07|31,2.JPG,Painted_Cave,-Painted_Cave,.JPG,SantaCruz-2013-07-29 05.13.49-Painted_Cave.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07|31-Painted_Cave-2.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07-29 05.13.49-Painted_Cave.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2013-07|02-Fort_Ross-13.JPG,2013,7,2,3,23,59,2013,7,2,13,SantaCruz-2013-07|02,13.JPG,Fort_Ross,-Fort_Ross,.JPG,SantaCruz-2013-07-02 03.23.59-Fort_Ross.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07|02-Fort_Ross-13.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07-02 03.23.59-Fort_Ross.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2018-05|12-BurneyFalls-1.jpg,2018,5,12,13,3,14,2018,5,12,1,SantaCruz-2018-05|12,1.jpg,BurneyFalls,-BurneyFalls,.jpg,SantaCruz-2018-05-12 13.03.14-BurneyFalls.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2018-05|12-BurneyFalls-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2018-05-12 13.03.14-BurneyFalls.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2017-05|13-Kings_Canyon-3.jpg,2017,5,13,11,22,0,2017,5,13,3,SantaCruz-2017-05|13,3.jpg,Kings_Canyon,-Kings_Canyon,.jpg,SantaCruz-2017-05-13 11.22.00-Kings_Canyon.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-05|13-Kings_Canyon-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-05-13 11.22.00-Kings_Canyon.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2017-05|13-Kings_Canyon-15.jpg,2017,5,14,14,59,55,2017,5,13,15,SantaCruz-2017-05|13,15.jpg,Kings_Canyon,-Kings_Canyon,.jpg,SantaCruz-2017-05-13 00.00.15-Kings_Canyon.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-05|13-Kings_Canyon-15.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-05-13 00.00.15-Kings_Canyon.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2020-08|16-ShavedFoot-2.jpg,2020,8,16,12,50,12,2020,8,16,2,SantaCruz-2020-08|16,2.jpg,ShavedFoot,-ShavedFoot,.jpg,SantaCruz-2020-08-16 12.50.12-ShavedFoot.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-08|16-ShavedFoot-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-08-16 12.50.12-ShavedFoot.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2014-06|01-The_Rat_Hole-66.JPG,2014,6,1,9,17,52,2014,6,1,66,SantaCruz-2014-06|01,66.JPG,The_Rat_Hole,-The_Rat_Hole,.JPG,SantaCruz-2014-06-01 09.17.52-The_Rat_Hole.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06|01-The_Rat_Hole-66.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06-01 09.17.52-The_Rat_Hole.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2014-06|01-The_Rat_Hole-2.JPG,2014,6,1,8,49,39,2014,6,1,2,SantaCruz-2014-06|01,2.JPG,The_Rat_Hole,-The_Rat_Hole,.JPG,SantaCruz-2014-06-01 08.49.39-The_Rat_Hole.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06|01-The_Rat_Hole-2.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06-01 08.49.39-The_Rat_Hole.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2015-07|23-The_Rat_Hole-6.jpg,2015,7,23,19,11,6,2015,7,23,6,SantaCruz-2015-07|23,6.jpg,The_Rat_Hole,-The_Rat_Hole,.jpg,SantaCruz-2015-07-23 19.11.06-The_Rat_Hole.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-07|23-The_Rat_Hole-6.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-07-23 19.11.06-The_Rat_Hole.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2015-05|11-MackenzieMcGill-7.jpg,2015,5,11,17,13,57,2015,5,11,7,SantaCruz-2015-05|11,7.jpg,MackenzieMcGill,-MackenzieMcGill,.jpg,SantaCruz-2015-05-11 17.13.57-MackenzieMcGill.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-05|11-MackenzieMcGill-7.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-05-11 17.13.57-MackenzieMcGill.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2014-06|01-The_Rat_Hole-72.JPG,2014,6,1,9,38,22,2014,6,1,72,SantaCruz-2014-06|01,72.JPG,The_Rat_Hole,-The_Rat_Hole,.JPG,SantaCruz-2014-06-01 09.38.22-The_Rat_Hole.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06|01-The_Rat_Hole-72.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06-01 09.38.22-The_Rat_Hole.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2015-07|30-The_Rat_Hole-3.jpg,2015,7,30,17,24,16,2015,7,30,3,SantaCruz-2015-07|30,3.jpg,The_Rat_Hole,-The_Rat_Hole,.jpg,SantaCruz-2015-07-30 17.24.16-The_Rat_Hole.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-07|30-The_Rat_Hole-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-07-30 17.24.16-The_Rat_Hole.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2013-07|02-Fort_Ross-7.JPG,2013,7,2,1,37,25,2013,7,2,7,SantaCruz-2013-07|02,7.JPG,Fort_Ross,-Fort_Ross,.JPG,SantaCruz-2013-07-02 01.37.25-Fort_Ross.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07|02-Fort_Ross-7.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07-02 01.37.25-Fort_Ross.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2013-07|02-Fort_Ross-6.JPG,2013,7,2,1,37,22,2013,7,2,6,SantaCruz-2013-07|02,6.JPG,Fort_Ross,-Fort_Ross,.JPG,SantaCruz-2013-07-02 01.37.22-Fort_Ross.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07|02-Fort_Ross-6.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07-02 01.37.22-Fort_Ross.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2015-11|23-ChristmasJackprot-1.jpg,2015,11,23,16,40,47,2015,11,23,1,SantaCruz-2015-11|23,1.jpg,ChristmasJackprot,-ChristmasJackprot,.jpg,SantaCruz-2015-11-23 16.40.47-ChristmasJackprot.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-11|23-ChristmasJackprot-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-11-23 16.40.47-ChristmasJackprot.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2015-07|30-The_Rat_Hole-2.jpg,2018,12,26,13,36,11,2015,7,30,2,SantaCruz-2015-07|30,2.jpg,The_Rat_Hole,-The_Rat_Hole,.jpg,SantaCruz-2015-07-30 00.00.02-The_Rat_Hole.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-07|30-The_Rat_Hole-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-07-30 00.00.02-The_Rat_Hole.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2018-01|11-Sunset-1.jpg,2018,1,11,17,26,28,2018,1,11,1,SantaCruz-2018-01|11,1.jpg,Sunset,-Sunset,.jpg,SantaCruz-2018-01-11 17.26.28-Sunset.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2018-01|11-Sunset-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2018-01-11 17.26.28-Sunset.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2014-06|01-The_Rat_Hole-73.JPG,2014,6,1,9,39,25,2014,6,1,73,SantaCruz-2014-06|01,73.JPG,The_Rat_Hole,-The_Rat_Hole,.JPG,SantaCruz-2014-06-01 09.39.25-The_Rat_Hole.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06|01-The_Rat_Hole-73.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06-01 09.39.25-The_Rat_Hole.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2014-06|01-The_Rat_Hole-67.JPG,2014,6,1,9,17,52,2014,6,1,67,SantaCruz-2014-06|01,67.JPG,The_Rat_Hole,-The_Rat_Hole,.JPG,SantaCruz-2014-06-01 09.17.52-The_Rat_Hole-67.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06|01-The_Rat_Hole-67.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06-01 09.17.52-The_Rat_Hole-67.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2015-05|11-MackenzieMcGill-6.jpg,2015,5,11,17,13,54,2015,5,11,6,SantaCruz-2015-05|11,6.jpg,MackenzieMcGill,-MackenzieMcGill,.jpg,SantaCruz-2015-05-11 17.13.54-MackenzieMcGill.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-05|11-MackenzieMcGill-6.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-05-11 17.13.54-MackenzieMcGill.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2015-07|23-The_Rat_Hole-7.jpg,2015,7,23,19,11,8,2015,7,23,7,SantaCruz-2015-07|23,7.jpg,The_Rat_Hole,-The_Rat_Hole,.jpg,SantaCruz-2015-07-23 19.11.08-The_Rat_Hole.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-07|23-The_Rat_Hole-7.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-07-23 19.11.08-The_Rat_Hole.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2014-06|01-The_Rat_Hole-3.JPG,2014,6,1,8,49,41,2014,6,1,3,SantaCruz-2014-06|01,3.JPG,The_Rat_Hole,-The_Rat_Hole,.JPG,SantaCruz-2014-06-01 08.49.41-The_Rat_Hole.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06|01-The_Rat_Hole-3.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2014-06-01 08.49.41-The_Rat_Hole.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2017-08|25-BrooksBDayCard-2.jpg,2017,8,25,12,34,30,2017,8,25,2,SantaCruz-2017-08|25,2.jpg,BrooksBDayCard,-BrooksBDayCard,.jpg,SantaCruz-2017-08-25 12.34.30-BrooksBDayCard.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-08|25-BrooksBDayCard-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-08-25 12.34.30-BrooksBDayCard.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2020-10|30-Repacked-1.jpg,2020,10,30,22,54,4,2020,10,30,1,SantaCruz-2020-10|30,1.jpg,Repacked,-Repacked,.jpg,SantaCruz-2020-10-30 22.54.04-Repacked.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-10|30-Repacked-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-10-30 22.54.04-Repacked.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2017-05|13-Kings_Canyon-14.jpg,2017,5,14,14,40,37,2017,5,13,14,SantaCruz-2017-05|13,14.jpg,Kings_Canyon,-Kings_Canyon,.jpg,SantaCruz-2017-05-13 00.00.14-Kings_Canyon.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-05|13-Kings_Canyon-14.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-05-13 00.00.14-Kings_Canyon.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2017-05|13-Kings_Canyon-2.jpg,2017,5,13,11,21,50,2017,5,13,2,SantaCruz-2017-05|13,2.jpg,Kings_Canyon,-Kings_Canyon,.jpg,SantaCruz-2017-05-13 11.21.50-Kings_Canyon.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-05|13-Kings_Canyon-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-05-13 11.21.50-Kings_Canyon.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2013-07|02-Fort_Ross-12.JPG,2013,7,2,2,35,8,2013,7,2,12,SantaCruz-2013-07|02,12.JPG,Fort_Ross,-Fort_Ross,.JPG,SantaCruz-2013-07-02 02.35.08-Fort_Ross.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07|02-Fort_Ross-12.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07-02 02.35.08-Fort_Ross.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2013-07|31-Painted_Cave-3.JPG,2013,7,29,5,13,56,2013,7,31,3,SantaCruz-2013-07|31,3.JPG,Painted_Cave,-Painted_Cave,.JPG,SantaCruz-2013-07-29 05.13.56-Painted_Cave.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07|31-Painted_Cave-3.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07-29 05.13.56-Painted_Cave.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2017-12|10-ScissorsMarshall-1.jpg,2017,12,11,10,30,55,2017,12,10,1,SantaCruz-2017-12|10,1.jpg,ScissorsMarshall,-ScissorsMarshall,.jpg,SantaCruz-2017-12-10 00.00.01-ScissorsMarshall.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-12|10-ScissorsMarshall-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-12-10 00.00.01-ScissorsMarshall.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2013-07|16-Steak_Night-2.JPG,2013,7,15,22,27,44,2013,7,16,2,SantaCruz-2013-07|16,2.JPG,Steak_Night,-Steak_Night,.JPG,SantaCruz-2013-07-15 22.27.44-Steak_Night.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07|16-Steak_Night-2.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07-15 22.27.44-Steak_Night.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2016-07|04-July4-5.jpg,2016,7,4,21,29,56,2016,7,4,5,SantaCruz-2016-07|04,5.jpg,July4,-July4,.jpg,SantaCruz-2016-07-04 21.29.56-July4.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2016-07|04-July4-5.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2016-07-04 21.29.56-July4.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2017-05|28-HaircutRacingStripe-2.jpg,2017,5,28,21,14,58,2017,5,28,2,SantaCruz-2017-05|28,2.jpg,HaircutRacingStripe,-HaircutRacingStripe,.jpg,SantaCruz-2017-05-28 21.14.58-HaircutRacingStripe.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-05|28-HaircutRacingStripe-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-05-28 21.14.58-HaircutRacingStripe.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2020-08|25-BrooksBday-37.jpg,2020,8,25,20,46,29,2020,8,25,37,SantaCruz-2020-08|25,37.jpg,BrooksBday,-BrooksBday,.jpg,SantaCruz-2020-08-25 20.46.29-BrooksBday-37.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-08|25-BrooksBday-37.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-08-25 20.46.29-BrooksBday-37.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2020-08|25-BrooksBday-23.jpg,2020,8,25,20,46,28,2020,8,25,23,SantaCruz-2020-08|25,23.jpg,BrooksBday,-BrooksBday,.jpg,SantaCruz-2020-08-25 20.46.28-BrooksBday-23.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-08|25-BrooksBday-23.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-08-25 20.46.28-BrooksBday-23.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2016-05|25-JohnBolte-1.jpg,2016,5,25,22,23,57,2016,5,25,1,SantaCruz-2016-05|25,1.jpg,JohnBolte,-JohnBolte,.jpg,SantaCruz-2016-05-25 22.23.57-JohnBolte.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2016-05|25-JohnBolte-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2016-05-25 22.23.57-JohnBolte.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2013-07|31-Painted_Cave-15.JPG,2013,7,31,23,45,5,2013,7,31,15,SantaCruz-2013-07|31,15.JPG,Painted_Cave,-Painted_Cave,.JPG,SantaCruz-2013-07-31 23.45.05-Painted_Cave.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07|31-Painted_Cave-15.JPG,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2013-07-31 23.45.05-Painted_Cave.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2017-07|09-RyanEdwards-8.jpg,2017,7,9,19,0,2,2017,7,9,8,SantaCruz-2017-07|09,8.jpg,RyanEdwards,-RyanEdwards,.jpg,SantaCruz-2017-07-09 19.00.02-RyanEdwards.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-07|09-RyanEdwards-8.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-07-09 19.00.02-RyanEdwards.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2020-07|27-Piercing-1.jpg,2020,7,27,15,23,30,2020,7,27,1,SantaCruz-2020-07|27,1.jpg,Piercing,-Piercing,.jpg,SantaCruz-2020-07-27 15.23.30-Piercing.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-07|27-Piercing-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-07-27 15.23.30-Piercing.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2016-06|30-KatieVisit-17.jpg,2016,7,3,14,41,31,2016,6,30,17,SantaCruz-2016-06|30,17.jpg,KatieVisit,-KatieVisit,.jpg,SantaCruz-2016-06-30 00.00.17-KatieVisit.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2016-06|30-KatieVisit-17.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2016-06-30 00.00.17-KatieVisit.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2016-06|30-KatieVisit-26.jpg,2016,7,3,16,0,24,2016,6,30,26,SantaCruz-2016-06|30,26.jpg,KatieVisit,-KatieVisit,.jpg,SantaCruz-2016-06-30 00.00.26-KatieVisit.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2016-06|30-KatieVisit-26.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2016-06-30 00.00.26-KatieVisit.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2017-07|09-RyanEdwards-5.jpg,2017,7,9,18,59,54,2017,7,9,5,SantaCruz-2017-07|09,5.jpg,RyanEdwards,-RyanEdwards,.jpg,SantaCruz-2017-07-09 18.59.54-RyanEdwards.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-07|09-RyanEdwards-5.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2017-07-09 18.59.54-RyanEdwards.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2020-08|25-BrooksBday-12.jpg,2020,8,25,20,46,27,2020,8,25,12,SantaCruz-2020-08|25,12.jpg,BrooksBday,-BrooksBday,.jpg,SantaCruz-2020-08-25 20.46.27-BrooksBday-12.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-08|25-BrooksBday-12.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-08-25 20.46.27-BrooksBday-12.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2016-10|21-Kayak-1.jpg,2016,10,21,16,28,38,2016,10,21,1,SantaCruz-2016-10|21,1.jpg,Kayak,-Kayak,.jpg,SantaCruz-2016-10-21 16.28.38-Kayak.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2016-10|21-Kayak-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2016-10-21 16.28.38-Kayak.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2015-11|08-HypnosisWeightLoss-1.jpg,2015,11,8,17,56,6,2015,11,8,1,SantaCruz-2015-11|08,1.jpg,HypnosisWeightLoss,-HypnosisWeightLoss,.jpg,SantaCruz-2015-11-08 17.56.06-HypnosisWeightLoss.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-11|08-HypnosisWeightLoss-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-11-08 17.56.06-HypnosisWeightLoss.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2020-08|20-ParkWay-3.jpg,2020,8,20,18,38,3,2020,8,20,3,SantaCruz-2020-08|20,3.jpg,ParkWay,-ParkWay,.jpg,SantaCruz-2020-08-20 18.38.03-ParkWay.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-08|20-ParkWay-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2020-08-20 18.38.03-ParkWay.jpg
SantaCruz-Pictures,SantaCruz,Picture,SantaCruz-2015-12|12-FancyDessert-1.jpg,2015,12,12,21,5,31,2015,12,12,1,SantaCruz-2015-12|12,1.jpg,FancyDessert,-FancyDessert,.jpg,SantaCruz-2015-12-12 21.05.31-FancyDessert.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-12|12-FancyDessert-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/SantaCruz/SantaCruz-Pictures/SantaCruz-2015-12-12 21.05.31-FancyDessert.jpg
